id	x	y	class
3045	-749892.3316	-1051304.088	1
3045	-749896.7788	-1051309.927	1
3045	-749900.8606	-1051316.027	1
3045	-749904.5617	-1051322.366	1
3045	-749906.6794	-1051326.563	1
3045	-749907.8681	-1051328.919	1
3045	-749910.8029	-1051335.751	1
3045	-749913.3086	-1051342.753	1
3045	-749915.3757	-1051349.896	1
3045	-749916.9962	-1051357.154	1
3045	-749918.2127	-1051364.886	1
3045	-749918.9222	-1051372.681	1
3045	-749918.966	-1051374.593	1
3045	-749919.0401	-1051377.828	1
3045	-749918.6349	-1051385.305	1
3045	-749917.8013	-1051392.472	1
3045	-749917.4433	-1051394.482	1
3045	-749916.536	-1051399.576	1
3045	-749914.8435	-1051406.59	1
3045	-749912.73	-1051413.489	1
3045	-749910.2033	-1051420.247	1
3045	-749907.2726	-1051426.841	1
3045	-749903.9487	-1051433.245	1
3045	-749900.2436	-1051439.437	1
3045	-749895.9169	-1051445.74	1
3045	-749892.484	-1051449.959	1
3045	-749886.3323	-1051457.031	1
3045	-749879.8915	-1051463.841	1
3045	-749873.7138	-1051469.87	1
3045	-749867.3094	-1051475.658	1
3045	-749860.688	-1051481.197	1
3045	-749853.859	-1051486.477	1
3045	-749835.6816	-1051498.666	0
3045	-749815.3172	-1051511.493	0
3045	-749808.3884	-1051515.601	0
3045	-749795.09	-1051523.486	0
3045	-749790.2694	-1051526.174	0
3045	-749774.5512	-1051534.938	1
3045	-749766.9323	-1051539.006	1
3045	-749759.2434	-1051542.218	1
3045	-749758.3072	-1051542.609	1
3045	-749748.2603	-1051546.145	1
3045	-749738.0166	-1051549.062	1
3045	-749727.3723	-1051551.395	1
3045	-749716.6033	-1051553.06	1
3045	-749705.7515	-1051554.051	1
3045	-749705.5438	-1051554.057	1
3045	-749704.8138	-1051554.077	1
3045	-749701.9978	-1051554.158	1
3045	-749694.859	-1051554.363	1
3045	-749688.2186	-1051554.22	1
3045	-749686.5941	-1051554.046	0
3045	-749683.6513	-1051553.73	0
3045	-749670.7031	-1051552.342	0
3045	-749668.9602	-1051552.206	0
3045	-749656.6875	-1051551.25	0
3045	-749638.0612	-1051550.13	0
3045	-749631.0806	-1051549.71	0
3045	-749627.0917	-1051549.47	0
3045	-749615.125	-1051548.75	1
3045	-749592.1875	-1051550.875	1
3045	-749574.9375	-1051554.125	1
3045	-749564.1852	-1051557.791	1
3045	-749544.875	-1051564.375	1
3045	-749509.4066	-1051581.851	0
3045	-749463.4375	-1051604.5	0
3045	-749424.4145	-1051619.096	0
3045	-749414.3125	-1051622.875	0
3045	-749384.625	-1051631.625	1
3045	-749383.5251	-1051632.159	0
3045	-749363.75	-1051641.75	1
3045	-749358.0986	-1051647.401	1
3045	-749353.5	-1051652	1
3045	-749349.125	-1051661.5	1
3045	-749347.75	-1051672.75	1
3045	-749350.75	-1051683.75	1
3045	-749355.8151	-1051690.269	1
3045	-749360.1804	-1051695.887	1
3045	-749367.0596	-1051699.856	1
3045	-749368.8957	-1051700.44	1
3045	-749378.7013	-1051703.56	1
3045	-749392.7242	-1051702.766	1
3045	-749403.3076	-1051700.12	1
3045	-749405.8557	-1051699.173	0
3045	-749418.029	-1051694.647	0
3045	-749465.2202	-1051677.102	1
3045	-749483.875	-1051672.5	1
3045	-749498.8223	-1051669.429	1
3045	-749552.875	-1051666.25	0
3045	-749574.9375	-1051666.75	1
3045	-749591.25	-1051671.375	1
3045	-749596.7327	-1051673.358	1
3045	-749608.875	-1051677.75	1
3045	-749611.6841	-1051678.994	1
3045	-749618.0783	-1051681.826	1
3045	-749620.8187	-1051683.039	1
3045	-749626.375	-1051685.5	1
3045	-749635.2948	-1051690.732	1
3045	-749637.6857	-1051692.134	1
3045	-749647.6875	-1051698	1
3045	-749650.2971	-1051699.828	1
3045	-749652.7485	-1051701.546	1
3045	-749653.3388	-1051701.959	1
3045	-749668.5625	-1051712.625	1
3045	-749688.6875	-1051733	0
3045	-749751.375	-1051797.625	0
3045	-749754.7159	-1051801.182	0
3045	-749774.625	-1051822.375	0
3045	-749810.625	-1051865.5	1
3045	-749824.625	-1051887.75	1
3045	-749837.25	-1051909.75	1
3045	-749838.8629	-1051913.361	1
3045	-749843	-1051922.625	1
3045	-749848.0625	-1051936.125	1
3045	-749851.6875	-1051953.375	1
3045	-749852.3203	-1051958.097	1
3045	-749853.3125	-1051965.5	1
3045	-749854.25	-1051976.75	1
3045	-749854.1825	-1051980.969	1
3045	-749854	-1051992.375	1
3045	-749852.5625	-1052011.625	1
3045	-749849.6832	-1052024.554	1
3045	-749847.2793	-1052035.348	1
3045	-749843.046	-1052046.49	0
3045	-749831.3369	-1052077.309	0
3045	-749819.6277	-1052108.127	0
3045	-749814.2063	-1052122.396	0
3045	-749809.5506	-1052133.14	0
3045	-749803.8875	-1052146.209	0
3045	-749800.745	-1052154.359	0
3045	-749793.5568	-1052173.002	0
3045	-749771.3437	-1052230.611	0
3045	-749763.9354	-1052249.132	1
3045	-749758	-1052271	1
3045	-749753.6875	-1052292.5	1
3045	-749752.3125	-1052310.25	1
3045	-749753.8553	-1052325.52	1
3045	-749759.6318	-1052346.425	1
3045	-749760.3582	-1052347.966	0
3045	-749771.6875	-1052372	0
3045	-749782.1875	-1052395.5	0
3045	-749788.3078	-1052409.876	0
3045	-749805.5263	-1052450.32	0
3045	-749807.625	-1052455.25	1
3045	-749807.8048	-1052455.861	1
3045	-749813.1668	-1052474.069	1
3045	-749813.625	-1052475.625	1
3045	-749816.625	-1052494.5	1
3045	-749818.1875	-1052509.875	1
3045	-749816.5711	-1052526.321	1
3045	-749816.5306	-1052526.552	1
3045	-749813.5454	-1052543.65	1
3045	-749813.0403	-1052545.195	1
3045	-749810.2464	-1052553.741	1
3045	-749808.8692	-1052557.953	1
3045	-749805.598	-1052565.859	1
3045	-749802.2675	-1052573.907	1
3045	-749796.216	-1052584.085	1
3045	-749795.3012	-1052585.181	0
3118	-671290.247	-1047692.38	0
3118	-671268	-1047669.313	1
3118	-671252.125	-1047655.125	1
3118	-671240.8125	-1047644.75	1
3118	-671227.1875	-1047635	1
3118	-671212	-1047625.938	1
3118	-671183.1875	-1047612.688	0
3118	-671128.5	-1047590.375	0
3118	-671098.6557	-1047579.022	0
3118	-671085.125	-1047573.875	0
3334	-663694.8719	-1036230.271	0
3334	-663663.8328	-1036240.63	0
3334	-663640.5296	-1036247.442	0
3334	-663612.2389	-1036255.711	0
3334	-663476.772	-1036293.282	0
3334	-663227.0048	-1036361.28	0
3334	-662952.6314	-1036436.422	0
3334	-662862.2185	-1036460.704	1
3334	-662860.027	-1036461.293	1
3334	-662811.7765	-1036476.963	0
3334	-662806.0699	-1036478.816	0
3334	-662793.1875	-1036483	0
3334	-662783.188	-1036486.054	0
3334	-662781.2752	-1036486.638	0
3334	-662780.5	-1036486.875	0
3334	-662779.3657	-1036487.233	0
3334	-662771.7372	-1036489.643	0
3334	-662770.7837	-1036489.944	0
3334	-662768.8765	-1036490.547	0
3334	-662727.4705	-1036503.626	1
3334	-662693.3392	-1036511.564	1
3334	-662673.2036	-1036515.599	0
3334	-662655.5545	-1036519.136	0
3334	-662649.0625	-1036520.438	1
3334	-662640.7943	-1036521.796	1
3334	-662637.834	-1036522.283	1
3334	-662632.2203	-1036523.205	1
3334	-662625.9631	-1036524.028	1
3334	-662611.4375	-1036525.938	1
3334	-662593.0619	-1036526.91	1
3334	-662571.5	-1036528.063	0
3334	-662553.1494	-1036528.508	0
3334	-662540.1531	-1036528.824	0
3334	-662523.158	-1036529.237	0
3334	-662521.1586	-1036529.285	0
3334	-662499.1346	-1036529.82	0
3334	-662405.4719	-1036532.201	0
3334	-662340.3843	-1036534.053	1
3334	-662262.8612	-1036532.201	0
3334	-662188.5	-1036529.5	0
3334	-662097.4963	-1036526.91	0
3334	-662027.117	-1036524.528	0
3334	-662019.3772	-1036524.11	0
3334	-661997.4091	-1036522.922	0
3334	-661987.9586	-1036522.412	1
3334	-661971.5932	-1036520.043	0
3334	-661967.8502	-1036519.501	0
3334	-661965.6642	-1036519.126	0
3334	-661962.7074	-1036518.619	0
3334	-661958.765	-1036517.942	0
3334	-661932.396	-1036513.416	0
3334	-661887.0945	-1036504.117	0
3334	-661882.1251	-1036503.097	0
3334	-661725.3967	-1036471.265	0
3334	-661711.4685	-1036468.437	0
3334	-661647.4392	-1036453.884	1
3334	-661629.9766	-1036449.387	1
3334	-661629.8873	-1036449.359	1
3334	-661598.7557	-1036439.597	1
3334	-661582.087	-1036433.247	0
3334	-661569.2226	-1036429.033	0
3334	-661498.8992	-1036405.996	0
3334	-661490.0118	-1036403.084	0
3334	-661439.8666	-1036387.043	0
3334	-661396.0534	-1036373.028	0
3348	-616106.6271	-1035624.629	0
3348	-616101.7815	-1035623.42	0
3348	-616074.6463	-1035616.649	0
3348	-616051.3875	-1035610.845	0
3348	-616035.9291	-1035606.987	0
3348	-616014.872	-1035600.536	0
3348	-615931.9375	-1035575.125	0
3348	-615833.5224	-1035542.693	0
3348	-615664.9722	-1035481.814	0
3348	-615656.2512	-1035478.664	0
3348	-615570.3387	-1035444.089	0
3348	-615482.6842	-1035408.814	0
3348	-615441.9383	-1035392.674	0
3348	-615391.6829	-1035371.684	0
3348	-615376.0569	-1035365.158	0
3348	-615349.5119	-1035353.45	0
3348	-615315.4672	-1035338.435	0
3348	-615279.7484	-1035321.766	0
3348	-615263.6088	-1035314.622	1
3348	-615247.4691	-1035309.33	1
3348	-615235.8275	-1035305.626	1
3348	-615224.875	-1035303.25	1
3348	-615204.0667	-1035299.556	1
3348	-615202.4899	-1035299.276	1
3348	-615184.7628	-1035297.953	0
3348	-615171.1878	-1035297.468	0
3348	-615169.9461	-1035297.424	0
3348	-615115.1772	-1035296.895	0
3348	-615111.261	-1035296.904	0
3348	-615083.2937	-1035296.97	0
3348	-615036.3486	-1035297.08	0
3348	-615002.1999	-1035297.159	0
3348	-614937.4646	-1035296.907	0
3348	-614934.4664	-1035296.895	0
3348	-614879.1684	-1035298.218	1
3348	-614866.733	-1035299.276	1
3348	-614855.885	-1035301.128	1
3348	-614844.5079	-1035303.774	1
3348	-614830.625	-1035308.188	0
3348	-614818.6572	-1035312.765	0
3348	-614805.625	-1035317.75	0
3348	-614791.9736	-1035323.998	0
3348	-614769.1015	-1035334.466	0
3348	-614749.2577	-1035342.403	1
3348	-614733.1181	-1035347.695	1
3348	-614718.8306	-1035351.664	1
3348	-614708.7764	-1035353.251	1
3348	-614696.8701	-1035354.31	1
3348	-614686.8159	-1035354.045	1
3348	-614675.625	-1035353.375	1
3348	-614664.3263	-1035352.458	1
3348	-614634.4283	-1035347.695	0
3348	-614573.8386	-1035335.789	0
3348	-614538.649	-1035329.703	0
3348	-614537.7727	-1035329.592	0
3348	-614511.6614	-1035326.264	0
3348	-614500.8135	-1035324.941	1
3348	-614488.378	-1035324.147	1
3348	-614477.7947	-1035324.412	1
3348	-614462.7134	-1035325.999	1
3348	-614447.582	-1035329.025	0
3595	-644116.6927	-1022546.438	0
3595	-644114.2402	-1022544.702	0
3595	-644111.7877	-1022542.967	0
3595	-644109.3351	-1022541.232	0
3595	-644091.4912	-1022528.606	0
3595	-644088.8926	-1022526.778	0
3595	-644070.0599	-1022513.525	1
3595	-644055.2432	-1022501.09	0
3595	-644022.25	-1022471	0
3595	-644002.5003	-1022450.953	0
3725	-712098.0117	-1015296.619	0
3725	-712080.6077	-1015265.93	0
3725	-712042.9045	-1015200.048	0
3725	-711959.1638	-1015055.585	0
3725	-711843.6729	-1014855.56	0
3725	-711780.9787	-1014745.845	0
3725	-711757.5509	-1014705.938	0
3725	-711706.7507	-1014618.228	0
3725	-711656.7444	-1014531.313	0
3725	-711642.8537	-1014505.516	1
3725	-711625.3912	-1014469.797	1
3725	-711609.8392	-1014434.728	0
3725	-711599.7289	-1014409.278	0
3725	-711588.0849	-1014377.325	0
3725	-711572.6067	-1014333.272	0
3725	-711567.5796	-1014315.148	1
3725	-711567.3719	-1014313.434	1
3725	-711566.5213	-1014306.416	1
3725	-711566.1967	-1014286.525	0
3725	-711566.1578	-1014267.79	0
3725	-711566.0958	-1014264.503	0
3725	-711565.7609	-1014246.755	0
3725	-711564.9671	-1014206.671	0
3725	-711563.8115	-1014191.648	0
3725	-711562.694	-1014170.96	0
3725	-711561.7921	-1014139.996	0
3725	-711559.4109	-1014111.818	1
3725	-711557.4265	-1014093.561	1
3725	-711553.4577	-1014070.542	0
3725	-711541.9483	-1014018.155	0
3725	-711535.5983	-1013980.452	1
3725	-711528.4546	-1013916.555	0
3725	-711522.8983	-1013876.47	1
3725	-711521.309	-1013869.477	1
3725	-711512.9764	-1013832.814	1
3725	-711507.4202	-1013816.939	1
3725	-711499.4826	-1013798.286	0
3725	-711483.2107	-1013762.17	0
3725	-711445.9044	-1013670.095	0
3725	-711422.8856	-1013606.595	1
3725	-711400.903	-1013532.653	0
3725	-711387.9605	-1013489.119	0
3725	-711349.4636	-1013364.897	0
3725	-711344.2945	-1013347.894	0
3725	-711334.3823	-1013315.288	1
3725	-711328.4673	-1013289.799	1
3725	-711321.6823	-1013255.756	1
3725	-711318.9446	-1013233.901	1
3725	-711317.3166	-1013207.734	1
3725	-711318.2134	-1013190.695	1
3725	-711320.0948	-1013172.016	1
3725	-711323.7554	-1013156.568	1
3725	-711334.3823	-1013125.581	0
3725	-711352.1875	-1013072.813	1
3725	-711356.6073	-1013052.953	1
3725	-711358.9886	-1013040.253	1
3725	-711361.3699	-1013010.09	0
3725	-711362.5605	-1012921.587	0
3725	-711363.875	-1012775.438	0
3725	-711364.148	-1012681.477	0
3725	-711363.3542	-1012612.818	1
3725	-711361.7667	-1012596.149	1
3725	-711357.798	-1012573.924	0
3725	-711354.6477	-1012557.344	0
3725	-711348.273	-1012530.664	0
3725	-711332.3979	-1012465.577	0
3725	-711319.5656	-1012416.496	0
3725	-711298.6635	-1012332.888	0
3725	-711298.3063	-1012331.581	0
3725	-711296.4082	-1012324.637	0
3725	-711292.8404	-1012313.368	1
3725	-711288.6194	-1012306.19	1
3725	-711285.5522	-1012301.414	1
3725	-711284.2394	-1012299.37	1
3725	-711279.8094	-1012293.25	1
3725	-711272.5294	-1012284.44	0
3725	-711264.2794	-1012275.11	0
3725	-711248.2894	-1012257.46	1
3725	-711239.6594	-1012248.9	1
3725	-711231.7494	-1012241.54	0
3725	-711223.6794	-1012234.58	0
3725	-711171.6094	-1012194.29	1
3725	-711167.6784	-1012191.59	1
3725	-711164.3194	-1012189.933	1
3725	-711159.3994	-1012188.78	1
3725	-711155.5094	-1012188.64	1
3725	-711151.9494	-1012189.36	1
3725	-711148.3194	-1012190.74	1
3725	-711144.6294	-1012192.99	1
3725	-711139.9694	-1012197.32	1
3725	-711129.4794	-1012209.39	1
3725	-711126.9194	-1012211.55	1
3725	-711124.0594	-1012213.45	1
3725	-711121.8494	-1012214.1	1
3725	-711119.5794	-1012214.39	1
3725	-711117.2894	-1012214.38	1
3725	-711114.8794	-1012213.97	1
3725	-711111.2094	-1012212.72	1
3725	-711108.6194	-1012210.94	1
3725	-711107.7829	-1012210.173	0
3725	-711106.5794	-1012209.07	1
3725	-711103.4394	-1012205.43	1
3725	-711101.9294	-1012203.1	1
3725	-711101.3994	-1012200.55	1
3725	-711102.0594	-1012197.52	1
3725	-711103.5994	-1012194.27	1
3725	-711107.9894	-1012187.11	0
3725	-711113.9194	-1012177.44	0
3725	-711124.2294	-1012162.54	0
3725	-711127.8994	-1012156.67	1
3725	-711129.1869	-1012154.282	1
3725	-711133.5194	-1012146.25	1
3725	-711143.2094	-1012123.11	0
3725	-711153.2094	-1012097.99	0
3725	-711166.9694	-1012064.411	0
3725	-711183.1164	-1012028.685	0
3725	-711186.3214	-1012021.926	0
3725	-711192.0384	-1012008.494	0
3725	-711194.3394	-1012002.49	1
3725	-711195.7594	-1011996.65	1
3725	-711196.0194	-1011991.89	1
3725	-711195.4294	-1011988.42	1
3725	-711194.5694	-1011986.04	1
3725	-711193.5794	-1011984.27	1
3725	-711192.1194	-1011981.98	1
3725	-711190.4394	-1011980.16	1
3725	-711188.6194	-1011978.7	1
3725	-711188.2616	-1011978.504	0
3834	-643302.98	-1007620.23	0
3834	-643303.5669	-1007617.288	0
3834	-643305.1093	-1007609.557	1
3834	-643305.2206	-1007607.443	1
3834	-643305.6385	-1007599.503	1
3834	-643305.6402	-1007599.454	1
3834	-643305.783	-1007595.457	1
3834	-643305.9031	-1007592.094	1
3834	-643304.8448	-1007582.834	1
3834	-643302.4635	-1007569.34	0
3834	-643288.744	-1007508.249	0
3834	-643288.4406	-1007506.898	0
3834	-643271.2426	-1007430.963	0
3834	-643242.1384	-1007299.994	0
3834	-643211.9758	-1007171.142	0
3834	-643204.6521	-1007139.727	0
3834	-643201.9216	-1007128.014	0
3834	-643193.455	-1007087.268	0
3834	-643188.6925	-1007064.25	0
3834	-643179.432	-1007021.123	1
3834	-643173.6112	-1006983.287	1
3834	-643173.3307	-1006980.843	1
3834	-643171.7591	-1006967.147	1
3834	-643167.2612	-1006904.176	0
3834	-643163.557	-1006825.33	0
3834	-643159.0625	-1006761.625	0
3834	-643157.8805	-1006743.377	0
3834	-643157.6866	-1006740.383	0
3834	-643154.8257	-1006696.214	0
3834	-643151.1215	-1006624.247	1
3834	-643149.2695	-1006611.282	1
3834	-643146.6236	-1006596.465	1
3834	-643144.5069	-1006588.263	1
3834	-643141.8611	-1006580.061	0
3834	-643126.7798	-1006536.934	0
3834	-643111.1694	-1006490.896	0
3834	-643104.8609	-1006471.771	0
3834	-643097.9695	-1006450.878	0
3834	-643097.0298	-1006448.029	0
3834	-643094.5006	-1006440.361	0
3834	-643091.5902	-1006432.159	0
3834	-643088.6798	-1006422.105	0
3834	-643077.5672	-1006380.036	1
3834	-643075.186	-1006366.013	1
3834	-643073.5985	-1006353.842	1
3834	-643072.011	-1006341.407	1
3834	-643071.2172	-1006328.442	0
3834	-643068.6939	-1006255.265	0
3834	-643068.5905	-1006252.266	0
3834	-643068.5714	-1006251.713	0
3834	-643068.0568	-1006242.281	0
3834	-643066.3679	-1006211.327	1
3834	-643066.125	-1006206.875	1
3834	-643066.728	-1006187.343	1
3834	-643067.2485	-1006170.485	1
3834	-643068.5714	-1006146.673	1
3834	-643070.875	-1006127.813	0
3834	-643072.7674	-1006117.703	0
3834	-643075.3435	-1006103.942	0
3834	-643080.1275	-1006078.386	0
3834	-643082.8875	-1006063.642	0
3834	-643085.7693	-1006048.248	1
3834	-643090.0027	-1006033.696	1
3834	-643094.5006	-1006019.408	1
3834	-643095.6835	-1006016.431	0
3834	-643102.1735	-1006000.093	0
3834	-643108.4794	-1005986.04	0
3834	-643112.1565	-1005978.915	1
3834	-643112.7128	-1005977.837	1
3834	-643115.9727	-1005971.885	1
3834	-643120.1298	-1005965.051	1
3834	-643123.2961	-1005959.846	1
3834	-643129.6462	-1005951.908	1
3834	-643133.9498	-1005948.111	1
3834	-643138.642	-1005943.971	1
3834	-643149.634	-1005935.728	0
3834	-643150.9375	-1005934.75	1
3834	-643151.0739	-1005934.606	1
3834	-643151.1817	-1005934.472	1
3834	-643154.2285	-1005930.694	1
3834	-643156.7357	-1005926.339	1
3834	-643158.5344	-1005921.646	1
3834	-643159.5806	-1005916.731	1
3834	-643160	-1005906.438	0
3834	-643159.015	-1005890.26	0
3834	-643158.7504	-1005881.794	1
3834	-643160.3379	-1005872.533	1
3834	-643161.9254	-1005864.066	1
3834	-643166.1587	-1005850.573	1
3834	-643172.3894	-1005837.012	0
3834	-643179.6525	-1005821.204	0
3834	-643183.3567	-1005809.827	0
3834	-643192.0942	-1005790.039	0
3834	-643192.3525	-1005789.454	0
3834	-643193.8711	-1005786.456	0
3834	-643202.0053	-1005770.402	0
3834	-643212.4609	-1005749.766	0
3834	-643245.0047	-1005690.499	0
3834	-643246.1309	-1005688.564	0
3834	-643258.7039	-1005666.96	0
3834	-643260.2127	-1005664.367	0
3834	-643260.7156	-1005663.503	0
3834	-643263.7902	-1005658.22	1
3834	-643266.4389	-1005654.115	1
3834	-643268.065	-1005651.594	1
3834	-643269.0818	-1005650.018	1
3834	-643278.8714	-1005637.053	1
3834	-643287.3381	-1005626.999	0
3834	-643291.1785	-1005622.747	0
3894	-764676.793	-1004658.696	0
3894	-764667.7341	-1004650.724	1
3894	-764665.4347	-1004649.085	0
3894	-764658.9684	-1004644.474	0
3894	-764652.5205	-1004639.876	0
3894	-764648.4739	-1004636.963	0
3894	-764579.9946	-1004587.658	0
3894	-764579.7599	-1004587.489	1
3894	-764575.2306	-1004583.63	1
3894	-764571.6323	-1004580.032	1
3894	-764569.7273	-1004576.434	1
3894	-764567.8223	-1004572.624	1
3894	-764566.8853	-1004568.564	1
3894	-764566.7953	-1004568.174	1
3894	-764565.6047	-1004562.486	1
3894	-764565.4939	-1004557.595	1
3894	-764566.3406	-1004551.669	1
3894	-764567.4052	-1004548.065	1
3894	-764569.0923	-1004542.355	1
3894	-764569.47	-1004541.435	0
3894	-764569.8467	-1004540.516	0
3894	-764572.4789	-1004534.1	0
3894	-764607.6766	-1004453.045	0
3894	-764609.5207	-1004448.798	0
3894	-764611.0236	-1004444.764	0
3894	-764612.7566	-1004440.113	0
3894	-764621.4375	-1004416.813	1
3894	-764625.2235	-1004404.456	1
3894	-764644.4009	-1004320.311	0
3922	-771867.7747	-1003314.828	0
3922	-771885.3852	-1003295.621	0
3922	-771957.3234	-1003217.162	0
3922	-772031.7499	-1003136.115	0
3922	-772086.7049	-1003076.271	0
3922	-772359.3586	-1002774.249	0
3922	-772424.4206	-1002702.076	0
3922	-772431.9869	-1002693.683	0
3922	-772451	-1002672.065	0
3922	-772518.9027	-1002594.861	0
3922	-772672.4936	-1002420.633	0
3922	-772974.913	-1002076.144	0
3922	-773180.0977	-1001841.988	0
3922	-773290.3455	-1001717.074	0
3922	-773358.0789	-1001639.815	0
3922	-773403.5873	-1001587.957	0
3922	-773455.1327	-1001528.456	0
3922	-773481.591	-1001498.955	0
3922	-773520.6172	-1001457.812	1
3922	-773543.636	-1001435.19	1
3922	-773574.9892	-1001407.012	1
3922	-773604.0427	-1001383.697	0
3922	-773634.3882	-1001359.254	0
3922	-773734.7978	-1001278.292	0
3922	-773799.0917	-1001228.285	0
3922	-773827.6058	-1001206.957	1
3922	-773851.3731	-1001190.976	1
3922	-773872.1168	-1001177.882	1
3922	-773912.995	-1001152.879	0
3922	-774006.2608	-1001098.904	0
3922	-774096.199	-1001047.341	0
3922	-774178.9018	-1001000.082	0
3922	-774256.6895	-1000955.235	0
3922	-774322.7437	-1000915.837	0
3922	-774329.7117	-1000911.124	1
3922	-774337.2553	-1000906.022	1
3922	-774347.574	-1000898.878	1
3922	-774358.7351	-1000890.514	1
3922	-774370.9897	-1000880.225	1
3922	-774382.4991	-1000869.51	1
3922	-774393.6602	-1000858.235	1
3922	-774404.2435	-1000846.064	1
3922	-774418.2665	-1000827.278	1
3922	-774428.5367	-1000810.375	1
3922	-774443.618	-1000782.197	1
3922	-774456.8193	-1000754.201	0
3922	-774489.6556	-1000684.566	0
3922	-774555.1401	-1000543.278	0
3922	-774621.8325	-1000402.083	0
3922	-774634.674	-1000374.897	0
3922	-774650.4733	-1000342.906	0
3922	-774657.6958	-1000328.281	0
3922	-774658.1161	-1000327.43	1
3922	-774662.9598	-1000318.38	1
3922	-774674.0239	-1000297.708	1
3922	-774684.7234	-1000279.721	1
3922	-774685.8858	-1000277.984	1
3922	-774710.5634	-1000241.111	1
3922	-774727.9894	-1000218.11	1
3922	-774736.5594	-1000208.04	1
3922	-774763.5994	-1000178.66	1
3922	-774778.9694	-1000163.05	0
3922	-774876.3094	-1000070.28	0
3922	-774939.1294	-1000011.11	0
3922	-775017.5308	-999936.3194	0
3922	-775089.9494	-999867.2365	0
3922	-775109.7694	-999848.3295	0
3922	-775152.1294	-999807.7095	0
3922	-775200.8494	-999759.2765	1
3922	-775221.0094	-999738.0295	1
3922	-775244.6194	-999709.9495	0
3922	-775261.8044	-999689.6005	0
3922	-775263.6345	-999687.4518	0
3922	-775265.5814	-999685.1659	0
3922	-775267.4734	-999682.9445	0
3922	-775290.5464	-999655.7795	0
3922	-775371.2944	-999558.3465	0
3922	-775545.8324	-999345.0245	0
3922	-775722.1024	-999132.1925	1
3922	-775729.8794	-999123.5335	1
3922	-775749.7454	-999104.1655	0
3922	-775785.3894	-999072.0295	0
3922	-775791.5694	-999066.6895	0
3922	-775822.5894	-999039.2395	0
3922	-775840.9143	-999024.2121	0
4195	-736652.2514	-982268.0334	0
4195	-736652.415	-982267.8171	0
4195	-736666.7026	-982246.3859	0
4195	-736678.6089	-982228.9233	1
4195	-736684.2385	-982219.6344	1
4195	-736686.5464	-982215.8264	1
4195	-736694.4839	-982200.7451	1
4195	-736708.3745	-982172.1701	0
4195	-736755.6028	-982068.1886	0
4195	-736788.9403	-981988.0197	0
4195	-736827.4373	-981895.1508	0
4195	-736871.4905	-981791.9631	0
4195	-736926.2593	-981664.5659	1
4195	-736934.75	-981640.9375	1
4195	-736938.6557	-981624.9285	1
4195	-736940.3156	-981618.125	1
4195	-736941.3333	-981612.2204	1
4195	-736941.3406	-981612.1783	1
4195	-736946.1031	-981586.7783	1
4195	-736952.85	-981552.2501	1
4195	-736959.5969	-981527.6438	1
4195	-736965.6445	-981507.3127	0
4195	-737006.8251	-981387.9435	1
4195	-737013.9689	-981361.3528	1
4195	-737023.8908	-981320.8715	0
4195	-737023.9658	-981320.5803	0
4203	-768683.5031	-981082.472	0
4203	-768654.5882	-981084.7298	0
4203	-768647.6087	-981085.2748	0
4203	-768591.7229	-981089.6387	0
4203	-768458.3726	-981101.2804	0
4203	-768428.3659	-981103.7572	0
4203	-768343.6453	-981110.7501	0
4203	-768341.375	-981110.9375	0
4203	-768289.3044	-981115.9693	1
4203	-768252.9744	-981121.0388	0
4203	-768096.1573	-981147.0534	0
4203	-768072.5734	-981150.2108	0
4260	-695208.4526	-971710.6779	0
4260	-695200.2093	-971705.0672	0
4260	-695199.385	-971704.5061	0
4260	-695196.9121	-971702.8229	0
4260	-695195.8801	-971702.1205	0
4260	-695185.7875	-971694.3922	0
4260	-695182.6207	-971691.9672	0
4260	-695180.2456	-971690.1486	0
4260	-695175.5625	-971686.5625	1
4260	-695174.8007	-971685.7947	1
4260	-695159.1691	-971670.0398	0
4260	-695146.0811	-971655.2522	1
4260	-695137.2055	-971646.0391	1
4260	-695128.742	-971639.9433	1
4260	-695119.1508	-971635.9746	1
4260	-695098.9375	-971629.5625	1
4260	-695097.9771	-971629.4241	1
4260	-695083.7627	-971627.3756	1
4260	-695070.5625	-971626.25	1
4260	-695031.8381	-971628.3678	1
4260	-695000.0881	-971632.0058	0
4260	-694980.9057	-971633.6595	1
4260	-694966.3536	-971632.0058	1
4260	-694955.9433	-971628.7243	1
4260	-694936.9187	-971619.7688	1
4260	-694919.9297	-971608.5477	1
4260	-694900.8691	-971593.6412	1
4260	-694881.356	-971575.1203	1
4260	-694861.843	-971553.6229	1
4260	-694844.0625	-971531	1
4260	-694816.8125	-971500.25	1
4260	-694800.9887	-971486.4847	1
4260	-694783.75	-971474.25	1
4260	-694752.625	-971457.3125	0
4260	-694727.5667	-971443.8205	1
4260	-694715.159	-971437.8648	1
4260	-694707.1275	-971434.9464	1
4260	-694694.4937	-971431.9143	1
4260	-694671.0119	-971427.2841	0
4260	-694649.9003	-971423.527	0
4260	-694644.815	-971422.1661	1
4260	-694640.5076	-971421.0134	1
4260	-694632.3328	-971417.1211	0
4260	-694609.841	-971405.3719	1
4260	-694592.4914	-971390.2994	1
4260	-694590.4461	-971388.5225	1
4260	-694590.254	-971388.3074	1
4260	-694582.3653	-971379.4738	1
4260	-694576.3487	-971371.5958	1
4260	-694569.9408	-971362.0641	1
